Persons Place of Usual Residence,Queensland,55,Total,62165
Persons Place of Usual Residence,Queensland,56,Not attending,53943
Persons Place of Usual Residence,Queensland,56,Full-time student,348
Persons Place of Usual Residence,Queensland,56,Part-time student,1006
Persons Place of Usual Residence,Queensland,56,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",28
Persons Place of Usual Residence,Queensland,56,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,4317
Persons Place of Usual Residence,Queensland,56,Total,59644
Persons Place of Usual Residence,Queensland,57,Not attending,52849
Persons Place of Usual Residence,Queensland,57,Full-time student,287
Persons Place of Usual Residence,Queensland,57,Part-time student,840
Persons Place of Usual Residence,Queensland,57,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",17
Persons Place of Usual Residence,Queensland,57,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,4234
Persons Place of Usual Residence,Queensland,57,Total,58224
Persons Place of Usual Residence,Queensland,58,Not attending,51706
Persons Place of Usual Residence,Queensland,58,Full-time student,285
Persons Place of Usual Residence,Queensland,58,Part-time student,773
Persons Place of Usual Residence,Queensland,58,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",23
Persons Place of Usual Residence,Queensland,58,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,4225
Persons Place of Usual Residence,Queensland,58,Total,57012
Persons Place of Usual Residence,Queensland,59,Not attending,50185
Persons Place of Usual Residence,Queensland,59,Full-time student,236
Persons Place of Usual Residence,Queensland,59,Part-time student,689
Persons Place of Usual Residence,Queensland,59,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",21
Persons Place of Usual Residence,Queensland,59,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,4013
Persons Place of Usual Residence,Queensland,59,Total,55153
Persons Place of Usual Residence,Queensland,60,Not attending,49619
Persons Place of Usual Residence,Queensland,60,Full-time student,220
Persons Place of Usual Residence,Queensland,60,Part-time student,546
Persons Place of Usual Residence,Queensland,60,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",29
Persons Place of Usual Residence,Queensland,60,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,4071
Persons Place of Usual Residence,Queensland,60,Total,54483
Persons Place of Usual Residence,Queensland,61,Not attending,48241
Persons Place of Usual Residence,Queensland,61,Full-time student,177
Persons Place of Usual Residence,Queensland,61,Part-time student,461
Persons Place of Usual Residence,Queensland,61,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",17
Persons Place of Usual Residence,Queensland,61,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3899
Persons Place of Usual Residence,Queensland,61,Total,52801
Persons Place of Usual Residence,Queensland,62,Not attending,46993
Persons Place of Usual Residence,Queensland,62,Full-time student,168
Persons Place of Usual Residence,Queensland,62,Part-time student,382
Persons Place of Usual Residence,Queensland,62,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",29
Persons Place of Usual Residence,Queensland,62,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3905
Persons Place of Usual Residence,Queensland,62,Total,51473
Persons Place of Usual Residence,Queensland,63,Not attending,46989
Persons Place of Usual Residence,Queensland,63,Full-time student,152
Persons Place of Usual Residence,Queensland,63,Part-time student,365
Persons Place of Usual Residence,Queensland,63,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",24
Persons Place of Usual Residence,Queensland,63,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3879
Persons Place of Usual Residence,Queensland,63,Total,51401
Persons Place of Usual Residence,Queensland,64,Not attending,46334
Persons Place of Usual Residence,Queensland,64,Full-time student,142
Persons Place of Usual Residence,Queensland,64,Part-time student,306
Persons Place of Usual Residence,Queensland,64,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",23
Persons Place of Usual Residence,Queensland,64,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3717
Persons Place of Usual Residence,Queensland,64,Total,50533
Persons Place of Usual Residence,Queensland,65,Not attending,45645
Persons Place of Usual Residence,Queensland,65,Full-time student,98
Persons Place of Usual Residence,Queensland,65,Part-time student,231
Persons Place of Usual Residence,Queensland,65,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",24
Persons Place of Usual Residence,Queensland,65,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3787
Persons Place of Usual Residence,Queensland,65,Total,49780
Persons Place of Usual Residence,Queensland,66,Not attending,44857
Persons Place of Usual Residence,Queensland,66,Full-time student,86
Persons Place of Usual Residence,Queensland,66,Part-time student,211
Persons Place of Usual Residence,Queensland,66,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",14
Persons Place of Usual Residence,Queensland,66,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3734
Persons Place of Usual Residence,Queensland,66,Total,48908
Persons Place of Usual Residence,Queensland,67,Not attending,43663
Persons Place of Usual Residence,Queensland,67,Full-time student,77
Persons Place of Usual Residence,Queensland,67,Part-time student,190
Persons Place of Usual Residence,Queensland,67,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",21
Persons Place of Usual Residence,Queensland,67,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3545
Persons Place of Usual Residence,Queensland,67,Total,47495
Persons Place of Usual Residence,Queensland,68,Not attending,42793
Persons Place of Usual Residence,Queensland,68,Full-time student,72
Persons Place of Usual Residence,Queensland,68,Part-time student,178
Persons Place of Usual Residence,Queensland,68,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",20
Persons Place of Usual Residence,Queensland,68,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3704
Persons Place of Usual Residence,Queensland,68,Total,46768
Persons Place of Usual Residence,Queensland,69,Not attending,45087
Persons Place of Usual Residence,Queensland,69,Full-time student,85
Persons Place of Usual Residence,Queensland,69,Part-time student,182
Persons Place of Usual Residence,Queensland,69,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",20
Persons Place of Usual Residence,Queensland,69,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3868
Persons Place of Usual Residence,Queensland,69,Total,49242
Persons Place of Usual Residence,Queensland,70,Not attending,37169
Persons Place of Usual Residence,Queensland,70,Full-time student,55
Persons Place of Usual Residence,Queensland,70,Part-time student,135
Persons Place of Usual Residence,Queensland,70,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",12
Persons Place of Usual Residence,Queensland,70,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3329
Persons Place of Usual Residence,Queensland,70,Total,40707
Persons Place of Usual Residence,Queensland,71,Not attending,35948
Persons Place of Usual Residence,Queensland,71,Full-time student,55
Persons Place of Usual Residence,Queensland,71,Part-time student,129
Persons Place of Usual Residence,Queensland,71,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",25
Persons Place of Usual Residence,Queensland,71,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3202
Persons Place of Usual Residence,Queensland,71,Total,39369
Persons Place of Usual Residence,Queensland,72,Not attending,33328
Persons Place of Usual Residence,Queensland,72,Full-time student,59
Persons Place of Usual Residence,Queensland,72,Part-time student,90
Persons Place of Usual Residence,Queensland,72,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",20
Persons Place of Usual Residence,Queensland,72,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3043
Persons Place of Usual Residence,Queensland,72,Total,36546
Persons Place of Usual Residence,Queensland,73,Not attending,29121
Persons Place of Usual Residence,Queensland,73,Full-time student,48
Persons Place of Usual Residence,Queensland,73,Part-time student,84
Persons Place of Usual Residence,Queensland,73,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",19
Persons Place of Usual Residence,Queensland,73,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2788
Persons Place of Usual Residence,Queensland,73,Total,32065
Persons Place of Usual Residence,Queensland,74,Not attending,28799
Persons Place of Usual Residence,Queensland,74,Full-time student,59
Persons Place of Usual Residence,Queensland,74,Part-time student,80
Persons Place of Usual Residence,Queensland,74,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",23
Persons Place of Usual Residence,Queensland,74,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2772
Persons Place of Usual Residence,Queensland,74,Total,31731
Persons Place of Usual Residence,Queensland,75,Not attending,26231
Persons Place of Usual Residence,Queensland,75,Full-time student,48
Persons Place of Usual Residence,Queensland,75,Part-time student,53
Persons Place of Usual Residence,Queensland,75,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",19
Persons Place of Usual Residence,Queensland,75,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2541
Persons Place of Usual Residence,Queensland,75,Total,28891
Persons Place of Usual Residence,Queensland,76,Not attending,24492
Persons Place of Usual Residence,Queensland,76,Full-time student,39
Persons Place of Usual Residence,Queensland,76,Part-time student,63
Persons Place of Usual Residence,Queensland,76,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",19
Persons Place of Usual Residence,Queensland,76,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2592
Persons Place of Usual Residence,Queensland,76,Total,27200
Persons Place of Usual Residence,Queensland,77,Not attending,22721
Persons Place of Usual Residence,Queensland,77,Full-time student,34
Persons Place of Usual Residence,Queensland,77,Part-time student,29
Persons Place of Usual Residence,Queensland,77,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",16
Persons Place of Usual Residence,Queensland,77,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2466
Persons Place of Usual Residence,Queensland,77,Total,25269
Persons Place of Usual Residence,Queensland,78,Not attending,20566
Persons Place of Usual Residence,Queensland,78,Full-time student,29
Persons Place of Usual Residence,Queensland,78,Part-time student,36
Persons Place of Usual Residence,Queensland,78,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",11
Persons Place of Usual Residence,Queensland,78,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2339
Persons Place of Usual Residence,Queensland,78,Total,22985
Persons Place of Usual Residence,Queensland,79,Not attending,19348
Persons Place of Usual Residence,Queensland,79,Full-time student,28
Persons Place of Usual Residence,Queensland,79,Part-time student,30
Persons Place of Usual Residence,Queensland,79,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",15
Persons Place of Usual Residence,Queensland,79,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2312
Persons Place of Usual Residence,Queensland,79,Total,21733
Persons Place of Usual Residence,Queensland,80,Not attending,17675
Persons Place of Usual Residence,Queensland,80,Full-time student,31
Persons Place of Usual Residence,Queensland,80,Part-time student,26
Persons Place of Usual Residence,Queensland,80,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",16
Persons Place of Usual Residence,Queensland,80,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2127
Persons Place of Usual Residence,Queensland,80,Total,19877
Persons Place of Usual Residence,Queensland,81,Not attending,15944
Persons Place of Usual Residence,Queensland,81,Full-time student,24
Persons Place of Usual Residence,Queensland,81,Part-time student,18
Persons Place of Usual Residence,Queensland,81,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",16
Persons Place of Usual Residence,Queensland,81,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2048
Persons Place of Usual Residence,Queensland,81,Total,18050
Persons Place of Usual Residence,Queensland,82,Not attending,14413
Persons Place of Usual Residence,Queensland,82,Full-time student,22
Persons Place of Usual Residence,Queensland,82,Part-time student,27
Persons Place of Usual Residence,Queensland,82,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",3
Persons Place of Usual Residence,Queensland,82,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1940
Persons Place of Usual Residence,Queensland,82,Total,16395
Persons Place of Usual Residence,Queensland,83,Not attending,13412
Persons Place of Usual Residence,Queensland,83,Full-time student,22
Persons Place of Usual Residence,Queensland,83,Part-time student,14
Persons Place of Usual Residence,Queensland,83,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",18
Persons Place of Usual Residence,Queensland,83,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1780
Persons Place of Usual Residence,Queensland,83,Total,15237
Persons Place of Usual Residence,Queensland,84,Not attending,12262
Persons Place of Usual Residence,Queensland,84,Full-time student,15
Persons Place of Usual Residence,Queensland,84,Part-time student,12
Persons Place of Usual Residence,Queensland,84,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",3
Persons Place of Usual Residence,Queensland,84,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1880
Persons Place of Usual Residence,Queensland,84,Total,14177
Persons Place of Usual Residence,Queensland,85,Not attending,11748
Persons Place of Usual Residence,Queensland,85,Full-time student,21
Persons Place of Usual Residence,Queensland,85,Part-time student,15
Persons Place of Usual Residence,Queensland,85,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,85,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1850
Persons Place of Usual Residence,Queensland,85,Total,13644
Persons Place of Usual Residence,Queensland,86,Not attending,10598
Persons Place of Usual Residence,Queensland,86,Full-time student,15
Persons Place of Usual Residence,Queensland,86,Part-time student,9
Persons Place of Usual Residence,Queensland,86,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",10
Persons Place of Usual Residence,Queensland,86,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1689
Persons Place of Usual Residence,Queensland,86,Total,12321
Persons Place of Usual Residence,Queensland,87,Not attending,9109
Persons Place of Usual Residence,Queensland,87,Full-time student,12
Persons Place of Usual Residence,Queensland,87,Part-time student,7
Persons Place of Usual Residence,Queensland,87,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",9
Persons Place of Usual Residence,Queensland,87,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1636
Persons Place of Usual Residence,Queensland,87,Total,10774
Persons Place of Usual Residence,Queensland,88,Not attending,8140
Persons Place of Usual Residence,Queensland,88,Full-time student,8
Persons Place of Usual Residence,Queensland,88,Part-time student,5
Persons Place of Usual Residence,Queensland,88,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",4
Persons Place of Usual Residence,Queensland,88,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1504
Persons Place of Usual Residence,Queensland,88,Total,9663
Persons Place of Usual Residence,Queensland,89,Not attending,6821
Persons Place of Usual Residence,Queensland,89,Full-time student,11
Persons Place of Usual Residence,Queensland,89,Part-time student,3
Persons Place of Usual Residence,Queensland,89,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,89,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1299
Persons Place of Usual Residence,Queensland,89,Total,8148
Persons Place of Usual Residence,Queensland,90,Not attending,5843
Persons Place of Usual Residence,Queensland,90,Full-time student,11
Persons Place of Usual Residence,Queensland,90,Part-time student,4
Persons Place of Usual Residence,Queensland,90,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",5
Persons Place of Usual Residence,Queensland,90,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1254
Persons Place of Usual Residence,Queensland,90,Total,7118
Persons Place of Usual Residence,Queensland,91,Not attending,4770
Persons Place of Usual Residence,Queensland,91,Full-time student,8
Persons Place of Usual Residence,Queensland,91,Part-time student,5
Persons Place of Usual Residence,Queensland,91,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,91,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1027
Persons Place of Usual Residence,Queensland,91,Total,5808
Persons Place of Usual Residence,Queensland,92,Not attending,3824
Persons Place of Usual Residence,Queensland,92,Full-time student,4
Persons Place of Usual Residence,Queensland,92,Part-time student,0
Persons Place of Usual Residence,Queensland,92,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,92,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,872
Persons Place of Usual Residence,Queensland,92,Total,4696
Persons Place of Usual Residence,Queensland,93,Not attending,2969
Persons Place of Usual Residence,Queensland,93,Full-time student,5
Persons Place of Usual Residence,Queensland,93,Part-time student,0
Persons Place of Usual Residence,Queensland,93,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",3
Persons Place of Usual Residence,Queensland,93,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,671
Persons Place of Usual Residence,Queensland,93,Total,3651
Persons Place of Usual Residence,Queensland,94,Not attending,2392
Persons Place of Usual Residence,Queensland,94,Full-time student,8
Persons Place of Usual Residence,Queensland,94,Part-time student,3
Persons Place of Usual Residence,Queensland,94,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",4
Persons Place of Usual Residence,Queensland,94,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,598
Persons Place of Usual Residence,Queensland,94,Total,2998
Persons Place of Usual Residence,Queensland,95,Not attending,1817
Persons Place of Usual Residence,Queensland,95,Full-time student,3
Persons Place of Usual Residence,Queensland,95,Part-time student,3
Persons Place of Usual Residence,Queensland,95,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,95,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,479
Persons Place of Usual Residence,Queensland,95,Total,2300
Persons Place of Usual Residence,Queensland,96,Not attending,1276
Persons Place of Usual Residence,Queensland,96,Full-time student,3
Persons Place of Usual Residence,Queensland,96,Part-time student,0
Persons Place of Usual Residence,Queensland,96,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,96,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,301
Persons Place of Usual Residence,Queensland,96,Total,1579
Persons Place of Usual Residence,Queensland,97,Not attending,727
Persons Place of Usual Residence,Queensland,97,Full-time student,6
Persons Place of Usual Residence,Queensland,97,Part-time student,0
Persons Place of Usual Residence,Queensland,97,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,97,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,212
Persons Place of Usual Residence,Queensland,97,Total,945
Persons Place of Usual Residence,Queensland,98,Not attending,533
Persons Place of Usual Residence,Queensland,98,Full-time student,3
Persons Place of Usual Residence,Queensland,98,Part-time student,0
Persons Place of Usual Residence,Queensland,98,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,98,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,164
Persons Place of Usual Residence,Queensland,98,Total,701
Persons Place of Usual Residence,Queensland,99,Not attending,363
Persons Place of Usual Residence,Queensland,99,Full-time student,6
Persons Place of Usual Residence,Queensland,99,Part-time student,0
Persons Place of Usual Residence,Queensland,99,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,99,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,96
Persons Place of Usual Residence,Queensland,99,Total,472
Persons Place of Usual Residence,Queensland,100,Not attending,218
Persons Place of Usual Residence,Queensland,100,Full-time student,0
Persons Place of Usual Residence,Queensland,100,Part-time student,0
Persons Place of Usual Residence,Queensland,100,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,100,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,63
Persons Place of Usual Residence,Queensland,100,Total,285
Persons Place of Usual Residence,Queensland,101,Not attending,112
Persons Place of Usual Residence,Queensland,101,Full-time student,0
Persons Place of Usual Residence,Queensland,101,Part-time student,0
Persons Place of Usual Residence,Queensland,101,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,101,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,49
Persons Place of Usual Residence,Queensland,101,Total,160
Persons Place of Usual Residence,Queensland,102,Not attending,101
Persons Place of Usual Residence,Queensland,102,Full-time student,0
Persons Place of Usual Residence,Queensland,102,Part-time student,0
Persons Place of Usual Residence,Queensland,102,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,102,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,29
Persons Place of Usual Residence,Queensland,102,Total,130
Persons Place of Usual Residence,Queensland,103,Not attending,52
Persons Place of Usual Residence,Queensland,103,Full-time student,0
Persons Place of Usual Residence,Queensland,103,Part-time student,0
Persons Place of Usual Residence,Queensland,103,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,103,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,12
Persons Place of Usual Residence,Queensland,103,Total,70
Persons Place of Usual Residence,Queensland,104,Not attending,26
Persons Place of Usual Residence,Queensland,104,Full-time student,0
Persons Place of Usual Residence,Queensland,104,Part-time student,0
Persons Place of Usual Residence,Queensland,104,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,104,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,5
Persons Place of Usual Residence,Queensland,104,Total,34
Persons Place of Usual Residence,Queensland,105,Not attending,10
Persons Place of Usual Residence,Queensland,105,Full-time student,0
Persons Place of Usual Residence,Queensland,105,Part-time student,0
Persons Place of Usual Residence,Queensland,105,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,105,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,7
Persons Place of Usual Residence,Queensland,105,Total,16
Persons Place of Usual Residence,Queensland,106,Not attending,6
Persons Place of Usual Residence,Queensland,106,Full-time student,0
Persons Place of Usual Residence,Queensland,106,Part-time student,0
Persons Place of Usual Residence,Queensland,106,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,106,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,106,Total,8
Persons Place of Usual Residence,Queensland,107,Not attending,3
Persons Place of Usual Residence,Queensland,107,Full-time student,0
Persons Place of Usual Residence,Queensland,107,Part-time student,0
Persons Place of Usual Residence,Queensland,107,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,107,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,107,Total,9
Persons Place of Usual Residence,Queensland,108,Not attending,0
Persons Place of Usual Residence,Queensland,108,Full-time student,0
Persons Place of Usual Residence,Queensland,108,Part-time student,0
Persons Place of Usual Residence,Queensland,108,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,108,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,108,Total,0
Persons Place of Usual Residence,Queensland,109,Not attending,0
Persons Place of Usual Residence,Queensland,109,Full-time student,0
Persons Place of Usual Residence,Queensland,109,Part-time student,0
Persons Place of Usual Residence,Queensland,109,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,109,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,109,Total,0
Persons Place of Usual Residence,Queensland,110,Not attending,0
Persons Place of Usual Residence,Queensland,110,Full-time student,0
Persons Place of Usual Residence,Queensland,110,Part-time student,0
Persons Place of Usual Residence,Queensland,110,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,110,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,110,Total,0
Persons Place of Usual Residence,Queensland,111,Not attending,0
Persons Place of Usual Residence,Queensland,111,Full-time student,0
Persons Place of Usual Residence,Queensland,111,Part-time student,0
Persons Place of Usual Residence,Queensland,111,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,111,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,111,Total,0
Persons Place of Usual Residence,Queensland,112,Not attending,0
Persons Place of Usual Residence,Queensland,112,Full-time student,0
Persons Place of Usual Residence,Queensland,112,Part-time student,0
Persons Place of Usual Residence,Queensland,112,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,112,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,112,Total,0
Persons Place of Usual Residence,Queensland,113,Not attending,0
Persons Place of Usual Residence,Queensland,113,Full-time student,0
Persons Place of Usual Residence,Queensland,113,Part-time student,0
Persons Place of Usual Residence,Queensland,113,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,113,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,113,Total,0
Persons Place of Usual Residence,Queensland,114,Not attending,0
Persons Place of Usual Residence,Queensland,114,Full-time student,0
Persons Place of Usual Residence,Queensland,114,Part-time student,0
Persons Place of Usual Residence,Queensland,114,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,114,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,114,Total,0
Persons Place of Usual Residence,Queensland,115,Not attending,0
Persons Place of Usual Residence,Queensland,115,Full-time student,0
Persons Place of Usual Residence,Queensland,115,Part-time student,0
Persons Place of Usual Residence,Queensland,115,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Queensland,115,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Queensland,115,Total,0
Persons Place of Usual Residence,South Australia,0,Not attending,18143
Persons Place of Usual Residence,South Australia,0,Full-time student,0
Persons Place of Usual Residence,South Australia,0,Part-time student,0
Persons Place of Usual Residence,South Australia,0,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,South Australia,0,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,South Australia,0,Total,18143
Persons Place of Usual Residence,South Australia,1,Not attending,19254
Persons Place of Usual Residence,South Australia,1,Full-time student,0
Persons Place of Usual Residence,South Australia,1,Part-time student,0
Persons Place of Usual Residence,South Australia,1,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,South Australia,1,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,South Australia,1,Total,19254
Persons Place of Usual Residence,South Australia,2,Not attending,19587
Persons Place of Usual Residence,South Australia,2,Full-time student,0
Persons Place of Usual Residence,South Australia,2,Part-time student,0
Persons Place of Usual Residence,South Australia,2,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,South Australia,2,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,South Australia,2,Total,19587
Persons Place of Usual Residence,South Australia,3,Not attending,14564
Persons Place of Usual Residence,South Australia,3,Full-time student,788
Persons Place of Usual Residence,South Australia,3,Part-time student,3445
Persons Place of Usual Residence,South Australia,3,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",95
Persons Place of Usual Residence,South Australia,3,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,969
Persons Place of Usual Residence,South Australia,3,Total,19860
Persons Place of Usual Residence,South Australia,4,Not attending,5669
Persons Place of Usual Residence,South Australia,4,Full-time student,4257
Persons Place of Usual Residence,South Australia,4,Part-time student,9234
